latitude,longitude,year,tas
-88.5,49.5,1979,-0.25751755
-88.5,50.5,1979,-0.2583406
-88.5,51.5,1979,-0.25916195
-88.5,52.5,1979,-0.25998142
-88.5,53.5,1979,-0.2607988
-88.5,54.5,1979,-0.26161394
-88.5,55.5,1979,-0.26242492
-88.5,56.5,1979,-0.2632112
-88.5,57.5,1979,-0.26396665
-88.5,58.5,1979,-0.26469123
-88.5,59.5,1979,-0.26538482
-88.5,60.5,1979,-0.26604727
-88.5,61.5,1979,-0.26667857
-88.5,62.5,1979,-0.26727858
-88.5,63.5,1979,-0.26784727
-88.5,64.5,1979,-0.26838458
-88.5,65.5,1979,-0.26889408
-88.5,66.5,1979,-0.2693882
-88.5,67.5,1979,-0.2698679
-88.5,68.5,1979,-0.2703332
-88.5,69.5,1979,-0.27078405
-88.5,70.5,1979,-0.27122042
-88.5,71.5,1979,-0.27164227
-88.5,72.5,1979,-0.2720496
-88.5,73.5,1979,-0.27244237
-88.5,74.5,1979,-0.2728205
-88.5,75.5,1979,-0.27318388
-88.5,76.5,1979,-0.27353254
-88.5,77.5,1979,-0.2738663
-88.5,78.5,1979,-0.27418503
-88.5,79.5,1979,-0.2744887
-88.5,80.5,1979,-0.2747771
-88.5,81.5,1979,-0.27505004
-88.5,82.5,1979,-0.27530745
-88.5,83.5,1979,-0.275549
-88.5,84.5,1979,-0.2757745
-88.5,85.5,1979,-0.2759838
-88.5,86.5,1979,-0.2761767
-88.5,87.5,1979,-0.27635285
-88.5,88.5,1979,-0.27651212
-88.5,89.5,1979,-0.2766542
-88.5,90.5,1979,-0.27677903
-88.5,91.5,1979,-0.27688634
-88.5,92.5,1979,-0.27697602
-88.5,93.5,1979,-0.27704796
-88.5,94.5,1979,-0.27710217
-88.5,95.5,1979,-0.27713865
-88.5,96.5,1979,-0.2771575
-88.5,97.5,1979,-0.27715892
-88.5,98.5,1979,-0.27714324
-88.5,99.5,1979,-0.27711096
-88.5,100.5,1979,-0.2770627
-88.5,101.5,1979,-0.27699918
-88.5,102.5,1979,-0.27692136
-88.5,103.5,1979,-0.27683052
-88.5,104.5,1979,-0.276728
-88.5,105.5,1979,-0.27662623
-88.5,106.5,1979,-0.27656448
-88.5,107.5,1979,-0.27654868
-88.5,108.5,1979,-0.2765826
-88.5,109.5,1979,-0.27664673
-88.5,110.5,1979,-0.27672568
-88.5,111.5,1979,-0.27681983
-88.5,112.5,1979,-0.27692953
-88.5,113.5,1979,-0.27705505
-88.5,114.5,1979,-0.27719656
-88.5,115.5,1979,-0.27735412
-88.5,116.5,1979,-0.27752778
-88.5,117.5,1979,-0.2777176
-88.5,118.5,1979,-0.27792355
-88.5,119.5,1979,-0.2781456
-88.5,120.5,1979,-0.2783837
-88.5,121.5,1979,-0.2786378
-88.5,122.5,1979,-0.27890778
-88.5,123.5,1979,-0.27919352
-88.5,124.5,1979,-0.2794949
-88.5,125.5,1979,-0.27981174
-88.5,126.5,1979,-0.28014386
-88.5,127.5,1979,-0.280491
-88.5,128.5,1979,-0.28085288
