latitude,longitude,year,tas
-89.5,98.5,1990,0.3100783
-89.5,99.5,1990,0.30959198
-89.5,100.5,1990,0.30910623
-89.5,101.5,1990,0.3086212
-89.5,102.5,1990,0.30813712
-89.5,103.5,1990,0.30765426
-89.5,104.5,1990,0.30717278
-89.5,105.5,1990,0.30669296
-89.5,106.5,1990,0.30621505
-89.5,107.5,1990,0.3057393
-89.5,108.5,1990,0.30526605
-89.5,109.5,1990,0.30479553
-89.5,110.5,1990,0.3043281
-89.5,111.5,1990,0.30386412
-89.5,112.5,1990,0.30340388
-89.5,113.5,1990,0.3029478
-89.5,114.5,1990,0.3024963
-89.5,115.5,1990,0.30204982
-89.5,116.5,1990,0.30160877
-89.5,117.5,1990,0.30117363
-89.5,118.5,1990,0.30074492
-89.5,119.5,1990,0.30032277
-89.5,120.5,1990,0.2999055
-89.5,121.5,1990,0.2994917
-89.5,122.5,1990,0.2990755
-89.5,123.5,1990,0.29865664
-89.5,124.5,1990,0.29823592
-89.5,125.5,1990,0.2978141
-89.5,126.5,1990,0.2973919
-89.5,127.5,1990,0.29696995
-89.5,128.5,1990,0.2965489
-89.5,129.5,1990,0.29612938
-89.5,130.5,1990,0.29571193
-89.5,131.5,1990,0.2952971
-89.5,132.5,1990,0.2948853
-89.5,133.5,1990,0.2944771
-89.5,134.5,1990,0.29407284
-89.5,135.5,1990,0.29367295
-89.5,136.5,1990,0.2932779
-89.5,137.5,1990,0.29288787
-89.5,138.5,1990,0.29250336
-89.5,139.5,1990,0.29212457
-89.5,140.5,1990,0.29175186
-89.5,141.5,1990,0.2913855
-89.5,142.5,1990,0.2910257
-89.5,143.5,1990,0.29067278
-89.5,144.5,1990,0.29032695
-89.5,145.5,1990,0.28998846
-89.5,146.5,1990,0.2896575
-89.5,147.5,1990,0.2893343
-89.5,148.5,1990,0.28901905
-89.5,149.5,1990,0.28871197
-89.5,150.5,1990,0.2884132
-89.5,151.5,1990,0.28812292
-89.5,152.5,1990,0.28784132
-89.5,153.5,1990,0.28756857
-89.5,154.5,1990,0.28730482
-89.5,155.5,1990,0.2870502
-89.5,156.5,1990,0.28680485
-89.5,157.5,1990,0.28656897
-89.5,158.5,1990,0.28634265
-89.5,159.5,1990,0.28612602
-89.5,160.5,1990,0.2859192
-89.5,161.5,1990,0.28572232
-89.5,162.5,1990,0.2855355
-89.5,163.5,1990,0.28535885
-89.5,164.5,1990,0.28519246
-89.5,165.5,1990,0.28503644
-89.5,166.5,1990,0.28489095
-89.5,167.5,1990,0.284756
-89.5,168.5,1990,0.2846317
-89.5,169.5,1990,0.28451812
-89.5,170.5,1990,0.28441542
-89.5,171.5,1990,0.28432354
-89.5,172.5,1990,0.28424272
-89.5,173.5,1990,0.2841729
-89.5,174.5,1990,0.28411418
-89.5,175.5,1990,0.28406662
-89.5,176.5,1990,0.2840303
-89.5,177.5,1990,0.28400522
-89.5,178.5,1990,0.2839915
-89.5,179.5,1990,0.28398904
-88.5,-179.5,1990,0.20677963
-88.5,-178.5,1990,0.2066122
-88.5,-177.5,1990,0.20648083
-88.5,-176.5,1990,0.2063859
-88.5,-175.5,1990,0.20632774
-88.5,-174.5,1990,0.20630752
-88.5,-173.5,1990,0.20632851
-88.5,-172.5,1990,0.20639126
-88.5,-171.5,1990,0.20649603
-88.5,-170.5,1990,0.20664296
-88.5,-169.5,1990,0.20683229
-88.5,-168.5,1990,0.20706415
-88.5,-167.5,1990,0.20733869
-88.5,-166.5,1990,0.20765597
-88.5,-165.5,1990,0.2080161
-88.5,-164.5,1990,0.20841907
-88.5,-163.5,1990,0.20886502
-88.5,-162.5,1990,0.20935377
-88.5,-161.5,1990,0.2098854
-88.5,-160.5,1990,0.21045978
-88.5,-159.5,1990,0.21107683
-88.5,-158.5,1990,0.21173641
-88.5,-157.5,1990,0.21243834
-88.5,-156.5,1990,0.21318245
-88.5,-155.5,1990,0.2139685
-88.5,-154.5,1990,0.21479625
-88.5,-153.5,1990,0.21566543
-88.5,-152.5,1990,0.21657571
-88.5,-151.5,1990,0.21752678
-88.5,-150.5,1990,0.21851832
-88.5,-149.5,1990,0.2195499
-88.5,-148.5,1990,0.22062121
-88.5,-147.5,1990,0.22173175
-88.5,-146.5,1990,0.2228812
-88.5,-145.5,1990,0.22406906
-88.5,-144.5,1990,0.22529489
-88.5,-143.5,1990,0.22655821
-88.5,-142.5,1990,0.22785853
-88.5,-141.5,1990,0.22919546
-88.5,-140.5,1990,0.23056844
-88.5,-139.5,1990,0.23197696
-88.5,-138.5,1990,0.23342055
-88.5,-137.5,1990,0.23489866
-88.5,-136.5,1990,0.23641081
-88.5,-135.5,1990,0.23795645
-88.5,-134.5,1990,0.23953013
-88.5,-133.5,1990,0.24111448
-88.5,-132.5,1990,0.24270684
-88.5,-131.5,1990,0.24430583
-88.5,-130.5,1990,0.24590734
-88.5,-129.5,1990,0.2475084
-88.5,-128.5,1990,0.24910831
-88.5,-127.5,1990,0.25070637
-88.5,-126.5,1990,0.25230205
-88.5,-125.5,1990,0.25389475
-88.5,-124.5,1990,0.2554839
-88.5,-123.5,1990,0.25706896
-88.5,-122.5,1990,0.2586494
-88.5,-121.5,1990,0.2602248
-88.5,-120.5,1990,0.26179457
-88.5,-119.5,1990,0.2633583
-88.5,-118.5,1990,0.2649154
-88.5,-117.5,1990,0.26646554
-88.5,-116.5,1990,0.2680082
-88.5,-115.5,1990,0.2695429
-88.5,-114.5,1990,0.27106926
-88.5,-113.5,1990,0.27258685
-88.5,-112.5,1990,0.2740952
-88.5,-111.5,1990,0.27559406
-88.5,-110.5,1990,0.27708304
-88.5,-109.5,1990,0.27856183
-88.5,-108.5,1990,0.28003022
-88.5,-107.5,1990,0.28148243
-88.5,-106.5,1990,0.2829114
-88.5,-105.5,1990,0.28431797
-88.5,-104.5,1990,0.28570414
-88.5,-103.5,1990,0.28708693
-88.5,-102.5,1990,0.28847128
-88.5,-101.5,1990,0.28985718
-88.5,-100.5,1990,0.29124454
-88.5,-99.5,1990,0.29263324
-88.5,-98.5,1990,0.294023
-88.5,-97.5,1990,0.29541367
-88.5,-96.5,1990,0.29680488
-88.5,-95.5,1990,0.29819632
-88.5,-94.5,1990,0.29958755
-88.5,-93.5,1990,0.30097827
-88.5,-92.5,1990,0.30236796
-88.5,-91.5,1990,0.3037562
-88.5,-90.5,1990,0.30514252
-88.5,-89.5,1990,0.3065265
-88.5,-88.5,1990,0.30790758
-88.5,-87.5,1990,0.30928528
-88.5,-86.5,1990,0.31065917
-88.5,-85.5,1990,0.31202874
-88.5,-84.5,1990,0.31339347
-88.5,-83.5,1990,0.31475294
-88.5,-82.5,1990,0.31610668
-88.5,-81.5,1990,0.3174542
-88.5,-80.5,1990,0.31879508
-88.5,-79.5,1990,0.32012892
-88.5,-78.5,1990,0.32145527
-88.5,-77.5,1990,0.32277372
-88.5,-76.5,1990,0.3240839
-88.5,-75.5,1990,0.32538542
-88.5,-74.5,1990,0.32667795
-88.5,-73.5,1990,0.3279611
-88.5,-72.5,1990,0.32923454
-88.5,-71.5,1990,0.33049798
-88.5,-70.5,1990,0.33175105
-88.5,-69.5,1990,0.3329935
-88.5,-68.5,1990,0.33422503
-88.5,-67.5,1990,0.3354453
-88.5,-66.5,1990,0.33665413
-88.5,-65.5,1990,0.33785114
-88.5,-64.5,1990,0.33903655
-88.5,-63.5,1990,0.3402147
-88.5,-62.5,1990,0.3413867
-88.5,-61.5,1990,0.3425523
-88.5,-60.5,1990,0.34371126
-88.5,-59.5,1990,0.34486336
-88.5,-58.5,1990,0.3460083
-88.5,-57.5,1990,0.34714592
-88.5,-56.5,1990,0.34827593
-88.5,-55.5,1990,0.3493981
-88.5,-54.5,1990,0.35051
-88.5,-53.5,1990,0.3516037
-88.5,-52.5,1990,0.35267827
-88.5,-51.5,1990,0.35373354
-88.5,-50.5,1990,0.35476923
-88.5,-49.5,1990,0.35578507
-88.5,-48.5,1990,0.35678086
-88.5,-47.5,1990,0.35775632
-88.5,-46.5,1990,0.3587112
-88.5,-45.5,1990,0.3596453
-88.5,-44.5,1990,0.36055845
-88.5,-43.5,1990,0.3614503
-88.5,-42.5,1990,0.3623208
-88.5,-41.5,1990,0.36316973
-88.5,-40.5,1990,0.36399686
-88.5,-39.5,1990,0.36480206
-88.5,-38.5,1990,0.36558515
-88.5,-37.5,1990,0.36634603
-88.5,-36.5,1990,0.36708456
-88.5,-35.5,1990,0.36780065
-88.5,-34.5,1990,0.36849412
-88.5,-33.5,1990,0.36916494
-88.5,-32.5,1990,0.369813
-88.5,-31.5,1990,0.3704382
-88.5,-30.5,1990,0.3710404
-88.5,-29.5,1990,0.37161952
-88.5,-28.5,1990,0.37217548
-88.5,-27.5,1990,0.37270805
-88.5,-26.5,1990,0.3732171
-88.5,-25.5,1990,0.37370247
-88.5,-24.5,1990,0.3741639
-88.5,-23.5,1990,0.37460104
-88.5,-22.5,1990,0.37501353
-88.5,-21.5,1990,0.37540102
-88.5,-20.5,1990,0.3757629
-88.5,-19.5,1990,0.37609854
-88.5,-18.5,1990,0.37640724
-88.5,-17.5,1990,0.3766881
-88.5,-16.5,1990,0.37694
-88.5,-15.5,1990,0.37716186
-88.5,-14.5,1990,0.37735188
-88.5,-13.5,1990,0.3775075
-88.5,-12.5,1990,0.37762713
-88.5,-11.5,1990,0.37770894
-88.5,-10.5,1990,0.37776685
-88.5,-9.5,1990,0.37781173
-88.5,-8.5,1990,0.3778435
-88.5,-7.5,1990,0.37786227
-88.5,-6.5,1990,0.37786794
-88.5,-5.5,1990,0.37786046
-88.5,-4.5,1990,0.37783995
-88.5,-3.5,1990,0.3778063
-88.5,-2.5,1990,0.3777596
-88.5,-1.5,1990,0.37769982
-88.5,-0.5,1990,0.377627
-88.5,0.5,1990,0.37754112
-88.5,1.5,1990,0.3774422
-88.5,2.5,1990,0.3773304
-88.5,3.5,1990,0.3772056
-88.5,4.5,1990,0.3770679
-88.5,5.5,1990,0.37691736
-88.5,6.5,1990,0.376754
-88.5,7.5,1990,0.37657785
-88.5,8.5,1990,0.37638903
-88.5,9.5,1990,0.37618762
-88.5,10.5,1990,0.37597364
-88.5,11.5,1990,0.37574714
-88.5,12.5,1990,0.37550235
-88.5,13.5,1990,0.37523225
-88.5,14.5,1990,0.37493882
-88.5,15.5,1990,0.37462378
-88.5,16.5,1990,0.3742899
-88.5,17.5,1990,0.37393895
-88.5,18.5,1990,0.37357214
-88.5,19.5,1990,0.3731906
-88.5,20.5,1990,0.3727953
-88.5,21.5,1990,0.3723871
-88.5,22.5,1990,0.37196678
-88.5,23.5,1990,0.37153488
-88.5,24.5,1990,0.37109205
-88.5,25.5,1990,0.37063876
-88.5,26.5,1990,0.37017545
-88.5,27.5,1990,0.36970252
-88.5,28.5,1990,0.3692203
-88.5,29.5,1990,0.3687291
-88.5,30.5,1990,0.36822927
-88.5,31.5,1990,0.3677209
-88.5,32.5,1990,0.3672043
-88.5,33.5,1990,0.36667955
-88.5,34.5,1990,0.36614692
-88.5,35.5,1990,0.36560652
-88.5,36.5,1990,0.3650584
-88.5,37.5,1990,0.36450267
-88.5,38.5,1990,0.3639394
-88.5,39.5,1990,0.36336866
-88.5,40.5,1990,0.3627904
-88.5,41.5,1990,0.36220467
-88.5,42.5,1990,0.3616114
-88.5,43.5,1990,0.3610106
-88.5,44.5,1990,0.36040217
-88.5,45.5,1990,0.35978594
-88.5,46.5,1990,0.3591619
-88.5,47.5,1990,0.3585299
-88.5,48.5,1990,0.35788968
-88.5,49.5,1990,0.35724112
-88.5,50.5,1990,0.35658395
-88.5,51.5,1990,0.355918
-88.5,52.5,1990,0.355243
-88.5,53.5,1990,0.35455862
-88.5,54.5,1990,0.35386455
-88.5,55.5,1990,0.35316065
-88.5,56.5,1990,0.35244814
-88.5,57.5,1990,0.35172698
-88.5,58.5,1990,0.35099688
-88.5,59.5,1990,0.35025737
-88.5,60.5,1990,0.34950805
-88.5,61.5,1990,0.3487485
-88.5,62.5,1990,0.3479784
-88.5,63.5,1990,0.34719726
-88.5,64.5,1990,0.34640473
-88.5,65.5,1990,0.34559923
-88.5,66.5,1990,0.3447763
-88.5,67.5,1990,0.34393528
-88.5,68.5,1990,0.3430759
-88.5,69.5,1990,0.34219795
-88.5,70.5,1990,0.34130114
-88.5,71.5,1990,0.34038538
-88.5,72.5,1990,0.33945054
-88.5,73.5,1990,0.33849645
-88.5,74.5,1990,0.33752304
-88.5,75.5,1990,0.33653036
-88.5,76.5,1990,0.33551827
-88.5,77.5,1990,0.33448696
-88.5,78.5,1990,0.3334365
-88.5,79.5,1990,0.33236685
-88.5,80.5,1990,0.33127835
-88.5,81.5,1990,0.33017117
-88.5,82.5,1990,0.32904547
-88.5,83.5,1990,0.3279016
-88.5,84.5,1990,0.32673985
-88.5,85.5,1990,0.3255605
-88.5,86.5,1990,0.32436407
-88.5,87.5,1990,0.32315084
-88.5,88.5,1990,0.32192135
-88.5,89.5,1990,0.32067597
-88.5,90.5,1990,0.31941524
-88.5,91.5,1990,0.31813973
-88.5,92.5,1990,0.31684995
-88.5,93.5,1990,0.31554642
-88.5,94.5,1990,0.31422976
-88.5,95.5,1990,0.31290063
-88.5,96.5,1990,0.3115596
-88.5,97.5,1990,0.3102073
-88.5,98.5,1990,0.30884445
-88.5,99.5,1990,0.3074717
-88.5,100.5,1990,0.3060898
-88.5,101.5,1990,0.30469942
-88.5,102.5,1990,0.3033014
-88.5,103.5,1990,0.30189657
-88.5,104.5,1990,0.30048573
-88.5,105.5,1990,0.2990663
-88.5,106.5,1990,0.29762655
-88.5,107.5,1990,0.29616633
-88.5,108.5,1990,0.2946862
-88.5,109.5,1990,0.29318902
-88.5,110.5,1990,0.29167667
-88.5,111.5,1990,0.29014957
-88.5,112.5,1990,0.288608
-88.5,113.5,1990,0.28705236
-88.5,114.5,1990,0.28548303
-88.5,115.5,1990,0.2839005
-88.5,116.5,1990,0.28230515
-88.5,117.5,1990,0.28069752
-88.5,118.5,1990,0.27907798
-88.5,119.5,1990,0.2774471
-88.5,120.5,1990,0.27580535
-88.5,121.5,1990,0.27415317
-88.5,122.5,1990,0.2724912
-88.5,123.5,1990,0.2708198
-88.5,124.5,1990,0.2691396
-88.5,125.5,1990,0.2674511
-88.5,126.5,1990,0.26575488
-88.5,127.5,1990,0.26405147
-88.5,128.5,1990,0.2623415
-88.5,129.5,1990,0.26062554
-88.5,130.5,1990,0.25890422
-88.5,131.5,1990,0.25717828
-88.5,132.5,1990,0.25545615
-88.5,133.5,1990,0.2537485
-88.5,134.5,1990,0.25205484
-88.5,135.5,1990,0.25037578
-88.5,136.5,1990,0.2487231
-88.5,137.5,1990,0.24709971
-88.5,138.5,1990,0.24550512
-88.5,139.5,1990,0.24393892
-88.5,140.5,1990,0.24240091
-88.5,141.5,1990,0.24089096
-88.5,142.5,1990,0.23940895
-88.5,143.5,1990,0.23795503
-88.5,144.5,1990,0.23652922
-88.5,145.5,1990,0.23513176
-88.5,146.5,1990,0.23376285
-88.5,147.5,1990,0.23242275
-88.5,148.5,1990,0.2311118
-88.5,149.5,1990,0.22983034
-88.5,150.5,1990,0.22857872
-88.5,151.5,1990,0.22735728
-88.5,152.5,1990,0.22616646
-88.5,153.5,1990,0.22500661
-88.5,154.5,1990,0.22387819
-88.5,155.5,1990,0.22278157
-88.5,156.5,1990,0.22171716
-88.5,157.5,1990,0.22068541
-88.5,158.5,1990,0.21968669
